etfCode,etfName,rank,holdingCode,holdingName,quantity,weightPct,status
483280,KODEX 미국AI테크TOP10타겟커버드콜,,,,,,EMPTY_NO_TABLE
0190C0,RISE 현대차고정피지컬AI,1,005380,현대차,235,23.83,OK
0190C0,RISE 현대차고정피지컬AI,2,012330,현대모비스,161,17.92,OK
0190C0,RISE 현대차고정피지컬AI,3,000270,기아,462,15.14,OK
0190C0,RISE 현대차고정피지컬AI,4,011070,LG이노텍,79,11.93,OK
0190C0,RISE 현대차고정피지컬AI,5,307950,현대오토에버,74,7.40,OK
0190C0,RISE 현대차고정피지컬AI,6,277810,레인보우로보틱스,65,6.16,OK
0190C0,RISE 현대차고정피지컬AI,7,064400,LG씨엔에스,326,5.08,OK
0190C0,RISE 현대차고정피지컬AI,8,454910,두산로보틱스,196,3.14,OK
0190C0,RISE 현대차고정피지컬AI,9,108490,로보티즈,49,2.31,OK
0190C0,RISE 현대차고정피지컬AI,10,005850,에스엘,156,1.93,OK
361580,RISE 200TR,1,005930,삼성전자,"3,961",32.71,OK
361580,RISE 200TR,2,000660,SK하이닉스,471,28.20,OK
361580,RISE 200TR,3,402340,SK스퀘어,78,2.94,OK
361580,RISE 200TR,4,009150,삼성전기,47,1.97,OK
361580,RISE 200TR,5,005380,현대차,116,1.67,OK
361580,RISE 200TR,6,105560,KB금융,259,1.56,OK
361580,RISE 200TR,7,055550,신한지주,350,1.23,OK
361580,RISE 200TR,8,000270,기아,208,0.97,OK
361580,RISE 200TR,9,028260,삼성물산,82,0.96,OK
361580,RISE 200TR,10,086790,하나금융지주,212,0.91,OK
476800,KODEX 한국부동산리츠인프라,1,088980,맥쿼리인프라,"4,776",22.68,OK
476800,KODEX 한국부동산리츠인프라,2,395400,SK리츠,"4,833",12.94,OK
476800,KODEX 한국부동산리츠인프라,3,415640,KB발해인프라,"2,291",11.43,OK
476800,KODEX 한국부동산리츠인프라,4,365550,ESR켄달스퀘어리츠,"4,811",7.32,OK
476800,KODEX 한국부동산리츠인프라,5,293940,신한알파리츠,"2,588",6.37,OK
476800,KODEX 한국부동산리츠인프라,6,330590,롯데리츠,"3,814",6.27,OK
476800,KODEX 한국부동산리츠인프라,7,451800,한화리츠,"2,225",4.90,OK
476800,KODEX 한국부동산리츠인프라,8,357120,코람코라이프인프라리츠,"2,225",4.19,OK
476800,KODEX 한국부동산리츠인프라,9,417310,코람코더원리츠,706,3.35,OK
476800,KODEX 한국부동산리츠인프라,10,448730,삼성FN리츠,"1,270",3.24,OK
0007F0,KODEX 27-12 회사채(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
0148J0,TIGER 코리아휴머노이드로봇산업,1,108490,로보티즈,297,14.88,OK
0148J0,TIGER 코리아휴머노이드로봇산업,2,277810,레인보우로보틱스,144,14.53,OK
0148J0,TIGER 코리아휴머노이드로봇산업,3,454910,두산로보틱스,810,13.81,OK
0148J0,TIGER 코리아휴머노이드로봇산업,4,058610,에스피지,438,7.34,OK
0148J0,TIGER 코리아휴머노이드로봇산업,5,090360,로보스타,413,6.68,OK
0148J0,TIGER 코리아휴머노이드로봇산업,6,319400,현대무벡스,"1,232",6.40,OK
0148J0,TIGER 코리아휴머노이드로봇산업,7,307950,현대오토에버,60,6.39,OK
0148J0,TIGER 코리아휴머노이드로봇산업,8,064400,LG씨엔에스,371,6.15,OK
0148J0,TIGER 코리아휴머노이드로봇산업,9,348340,뉴로메카,715,5.33,OK
0148J0,TIGER 코리아휴머노이드로봇산업,10,160190,하이젠알앤엠,"1,102",4.31,OK
0091P0,TIGER 코리아원자력,1,000720,현대건설,"1,837",25.28,OK
0091P0,TIGER 코리아원자력,2,034020,두산에너빌리티,"2,482",24.63,OK
0091P0,TIGER 코리아원자력,3,047040,대우건설,"6,418",13.93,OK
0091P0,TIGER 코리아원자력,4,052690,한전기술,585,7.74,OK
0091P0,TIGER 코리아원자력,5,375500,DL이앤씨,919,7.51,OK
0091P0,TIGER 코리아원자력,6,032820,우리기술,"5,137",7.44,OK
0091P0,TIGER 코리아원자력,7,051600,한전KPS,703,4.20,OK
0091P0,TIGER 코리아원자력,8,083650,비에이치아이,604,3.80,OK
0091P0,TIGER 코리아원자력,9,130660,한전산업,732,1.06,OK
0091P0,TIGER 코리아원자력,10,100840,SNT에너지,249,0.90,OK
473290,KODEX 26-12 회사채(AA-이상)액티브,,,,,,EMPTY_NO_TABLE
447770,TIGER 테슬라채권혼합Fn,1,302190,TIGER 중장기국채,130,-,OK
490490,SOL 미국배당미국채혼합50,,,,,,EMPTY_NO_TABLE
462010,TIGER 2차전지소재Fn,1,003670,포스코퓨처엠,310,20.19,OK
462010,TIGER 2차전지소재Fn,2,005490,POSCO홀딩스,145,19.30,OK
462010,TIGER 2차전지소재Fn,3,247540,에코프로비엠,366,18.95,OK
462010,TIGER 2차전지소재Fn,4,086520,에코프로,510,18.43,OK
462010,TIGER 2차전지소재Fn,5,051910,LG화학,104,11.71,OK
462010,TIGER 2차전지소재Fn,6,066970,엘앤에프,62,2.71,OK
462010,TIGER 2차전지소재Fn,7,011790,SKC,54,2.05,OK
462010,TIGER 2차전지소재Fn,8,450080,에코프로머티,78,1.25,OK
462010,TIGER 2차전지소재Fn,9,005070,코스모신소재,52,0.87,OK
462010,TIGER 2차전지소재Fn,10,078600,대주전자재료,24,0.84,OK
435420,TIGER 미국나스닥100채권혼합50,,,,,,EMPTY_NO_TABLE
451000,PLUS 종합채권(AA-이상)액티브,1,278620,PLUS 단기채권액티브,23,-,OK
451000,PLUS 종합채권(AA-이상)액티브,2,491230,PLUS 국공채머니마켓액티브,27,-,OK
451000,PLUS 종합채권(AA-이상)액티브,3,239660,PLUS 우량회사채50,5,-,OK
451000,PLUS 종합채권(AA-이상)액티브,4,289670,PLUS 국채선물10년,4,-,OK
451000,PLUS 종합채권(AA-이상)액티브,5,298340,PLUS 국채선물3년,2,-,OK
0163Y0,KoAct 코스닥액티브,1,095610,테스,251,10.02,OK
0163Y0,KoAct 코스닥액티브,2,058470,리노공업,398,6.16,OK
0163Y0,KoAct 코스닥액티브,3,031980,피에스케이홀딩스,133,3.99,OK
0163Y0,KoAct 코스닥액티브,4,222800,심텍,168,3.89,OK
0163Y0,KoAct 코스닥액티브,5,196170,알테오젠,57,3.87,OK
0163Y0,KoAct 코스닥액티브,6,043260,성호전자,787,3.20,OK
0163Y0,KoAct 코스닥액티브,7,356860,티엘비,199,3.17,OK
0163Y0,KoAct 코스닥액티브,8,214450,파마리서치,44,3.12,OK
0163Y0,KoAct 코스닥액티브,9,183300,코미코,171,2.92,OK
0163Y0,KoAct 코스닥액티브,10,319660,피에스케이,68,2.69,OK
0173Y0,KODEX 미국AI광통신네트워크,,,,,,EMPTY_NO_TABLE
439870,KODEX 국고채30년액티브,,,,,,EMPTY_NO_TABLE
474220,TIGER 미국테크TOP10타겟커버드콜,,,,,,EMPTY_NO_TABLE
480260,TIGER 27-04회사채(A+이상)액티브,1,438330,TIGER 우량회사채액티브,48,-,OK
480260,TIGER 27-04회사채(A+이상)액티브,2,0094K0,TIGER 28-04 회사채(A+이상)액티브,48,-,OK
448290,TIGER 미국S&P500(H),,,,,,EMPTY_NO_TABLE
277630,TIGER 코스피,1,005930,삼성전자,"3,837",27.50,OK
277630,TIGER 코스피,2,000660,SK하이닉스,468,24.32,OK
277630,TIGER 코스피,3,402340,SK스퀘어,87,2.84,OK
277630,TIGER 코스피,4,009150,삼성전기,49,1.78,OK
277630,TIGER 코스피,5,005380,현대차,134,1.68,OK
277630,TIGER 코스피,6,373220,LG에너지솔루션,154,1.42,OK
277630,TIGER 코스피,7,105560,KB금융,245,1.28,OK
277630,TIGER 코스피,8,032830,삼성생명,131,1.20,OK
277630,TIGER 코스피,9,207940,삼성바이오로직스,30,1.18,OK
277630,TIGER 코스피,10,028260,삼성물산,106,1.08,OK
241180,TIGER 일본니케이225,,,,,,EMPTY_NO_TABLE
0023A0,SOL 미국양자컴퓨팅TOP10,,,,,,EMPTY_NO_TABLE
451060,1Q 200액티브,1,005930,삼성전자,"6,708",32.67,OK
451060,1Q 200액티브,2,000660,SK하이닉스,797,28.14,OK
451060,1Q 200액티브,3,402340,SK스퀘어,132,2.93,OK
451060,1Q 200액티브,4,009150,삼성전기,80,1.97,OK
451060,1Q 200액티브,5,005380,현대차,196,1.67,OK
451060,1Q 200액티브,6,105560,KB금융,438,1.56,OK
451060,1Q 200액티브,7,055550,신한지주,593,1.23,OK
451060,1Q 200액티브,8,000270,기아,352,0.97,OK
451060,1Q 200액티브,9,028260,삼성물산,139,0.96,OK
451060,1Q 200액티브,10,086790,하나금융지주,359,0.91,OK
477050,PLUS 머니마켓액티브,,,,,,EMPTY_NO_TABLE
091180,KODEX 자동차,1,005380,현대차,895,26.59,OK
091180,KODEX 자동차,2,012330,현대모비스,633,20.65,OK
091180,KODEX 자동차,3,000270,기아,"1,840",17.67,OK
091180,KODEX 자동차,4,161390,한국타이어앤테크놀로지,"2,649",12.35,OK
091180,KODEX 자동차,5,204320,HL만도,"1,195",3.81,OK
091180,KODEX 자동차,6,018880,한온시스템,"12,867",2.96,OK
091180,KODEX 자동차,7,011210,현대위아,572,2.29,OK
091180,KODEX 자동차,8,005850,에스엘,582,2.11,OK
091180,KODEX 자동차,9,073240,금호타이어,"4,131",1.98,OK
091180,KODEX 자동차,10,007340,DN오토모티브,755,1.91,OK
148070,KIWOOM 국고채10년,,,,,,EMPTY_NO_TABLE
474590,WON 반도체밸류체인액티브,1,000660,SK하이닉스,283,22.99,OK
474590,WON 반도체밸류체인액티브,2,005930,삼성전자,"1,923",21.55,OK
474590,WON 반도체밸류체인액티브,3,420770,기가비스,853,6.08,OK
474590,WON 반도체밸류체인액티브,4,319660,피에스케이,642,5.22,OK
474590,WON 반도체밸류체인액티브,5,031980,피에스케이홀딩스,839,5.18,OK
474590,WON 반도체밸류체인액티브,6,089970,브이엠,"1,111",4.72,OK
474590,WON 반도체밸류체인액티브,7,402340,SK스퀘어,86,4.40,OK
474590,WON 반도체밸류체인액티브,8,353200,대덕전자,766,3.84,OK
474590,WON 반도체밸류체인액티브,9,009150,삼성전기,67,3.80,OK
474590,WON 반도체밸류체인액티브,10,036930,주성엔지니어링,403,3.24,OK
0043Y0,TIME 차이나AI테크액티브,,,,,,EMPTY_NO_TABLE
458250,TIGER 미국30년국채스트립액티브(합성 H),,,,,,EMPTY_NO_TABLE
426020,TIME 미국S&P500액티브,,,,,,EMPTY_NO_TABLE
0167Z0,KODEX 미국우주항공,,,,,,EMPTY_NO_TABLE
0016X0,SOL 중단기회사채(A-이상)액티브,,,,,,EMPTY_NO_TABLE
462900,KoAct 바이오헬스케어액티브,1,237690,에스티팜,514,9.00,OK
462900,KoAct 바이오헬스케어액티브,2,226950,올릭스,494,8.76,OK
462900,KoAct 바이오헬스케어액티브,3,196170,알테오젠,186,8.19,OK
462900,KoAct 바이오헬스케어액티브,4,141080,리가켐바이오,501,7.90,OK
462900,KoAct 바이오헬스케어액티브,5,068270,셀트리온,318,7.75,OK
462900,KoAct 바이오헬스케어액티브,6,298380,에이비엘바이오,682,7.50,OK
462900,KoAct 바이오헬스케어액티브,7,347850,디앤디파마텍,625,6.69,OK
462900,KoAct 바이오헬스케어액티브,8,128940,한미약품,106,5.63,OK
462900,KoAct 바이오헬스케어액티브,9,009420,한올바이오파마,619,4.75,OK
462900,KoAct 바이오헬스케어액티브,10,476830,알지노믹스,986,4.18,OK
0131V0,1Q 미국우주항공테크,,,,,,EMPTY_NO_TABLE
0060H0,TIGER 토탈월드스탁액티브,1,005930,삼성전자,40,-,OK
0060H0,TIGER 토탈월드스탁액티브,2,000660,SK하이닉스,5,-,OK
0060H0,TIGER 토탈월드스탁액티브,3,005935,삼성전자우,7,-,OK
0060H0,TIGER 토탈월드스탁액티브,4,402340,SK스퀘어,1,-,OK
0060H0,TIGER 토탈월드스탁액티브,5,009150,삼성전기,0,-,OK
0060H0,TIGER 토탈월드스탁액티브,6,105560,KB금융,3,-,OK
0060H0,TIGER 토탈월드스탁액티브,7,005380,현대차,1,-,OK
0060H0,TIGER 토탈월드스탁액티브,8,055550,신한지주,3,-,OK
0060H0,TIGER 토탈월드스탁액티브,9,086790,하나금융지주,2,-,OK
0060H0,TIGER 토탈월드스탁액티브,10,000270,기아,2,-,OK
471990,KODEX AI반도체핵심장비,1,007660,이수페타시스,"2,479",21.27,OK
471990,KODEX AI반도체핵심장비,2,042700,한미반도체,"1,049",18.57,OK
471990,KODEX AI반도체핵심장비,3,036930,주성엔지니어링,"1,004",15.78,OK
471990,KODEX AI반도체핵심장비,4,353200,대덕전자,"1,168",11.45,OK
471990,KODEX AI반도체핵심장비,5,222800,심텍,766,7.13,OK
471990,KODEX AI반도체핵심장비,6,058470,리노공업,"1,105",6.88,OK
471990,KODEX AI반도체핵심장비,7,039030,이오테크닉스,196,6.07,OK
471990,KODEX AI반도체핵심장비,8,095340,ISC,336,4.44,OK
471990,KODEX AI반도체핵심장비,9,067310,하나마이크론,556,1.83,OK
471990,KODEX AI반도체핵심장비,10,403870,HPSP,457,1.65,OK
453810,KODEX 인도Nifty50,,,,,,EMPTY_NO_TABLE
0144L0,KODEX 미국성장커버드콜액티브,,,,,,EMPTY_NO_TABLE
439860,KODEX ESG종합채권(A-이상)액티브,,,,,,EMPTY_NO_TABLE
448300,TIGER 미국나스닥100(H),,,,,,EMPTY_NO_TABLE
456880,ACE 미국달러SOFR금리(합성),,,,,,EMPTY_NO_TABLE
385720,TIME 코스피액티브,1,000660,SK하이닉스,340,24.23,OK
385720,TIME 코스피액티브,2,005930,삼성전자,"2,204",21.67,OK
385720,TIME 코스피액티브,3,003230,삼양식품,110,4.72,OK
385720,TIME 코스피액티브,4,105560,KB금융,590,4.24,OK
385720,TIME 코스피액티브,5,278470,에이피알,247,3.63,OK
385720,TIME 코스피액티브,6,006400,삼성SDI,213,3.62,OK
385720,TIME 코스피액티브,7,402340,SK스퀘어,80,3.59,OK
385720,TIME 코스피액티브,8,000150,두산,53,2.53,OK
385720,TIME 코스피액티브,9,004170,신세계,100,2.28,OK
385720,TIME 코스피액티브,10,034730,SK,100,2.25,OK
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,,,,,,EMPTY_NO_TABLE
091170,KODEX 은행,1,055550,신한지주,"1,748",23.00,OK
091170,KODEX 은행,2,105560,KB금융,982,22.15,OK
091170,KODEX 은행,3,086790,하나금융지주,"1,341",21.54,OK
091170,KODEX 은행,4,316140,우리금융지주,"3,920",14.82,OK
091170,KODEX 은행,5,323410,카카오뱅크,"2,003",5.65,OK
091170,KODEX 은행,6,024110,기업은행,"1,603",4.11,OK
091170,KODEX 은행,7,138930,BNK금융지주,"1,596",3.51,OK
091170,KODEX 은행,8,175330,JB금융지주,924,3.13,OK
091170,KODEX 은행,9,139130,iM금융지주,817,1.80,OK
091170,KODEX 은행,10,006220,제주은행,80,0.10,OK
484880,SOL 금융지주플러스고배당,1,105560,KB금융,"1,396",22.28,OK
484880,SOL 금융지주플러스고배당,2,055550,신한지주,"2,251",20.95,OK
484880,SOL 금융지주플러스고배당,3,086790,하나금융지주,"1,734",19.71,OK
484880,SOL 금융지주플러스고배당,4,316140,우리금융지주,"5,436",14.54,OK
484880,SOL 금융지주플러스고배당,5,071050,한국금융지주,344,6.99,OK
484880,SOL 금융지주플러스고배당,6,005940,NH투자증권,"1,608",4.29,OK
484880,SOL 금융지주플러스고배당,7,138930,BNK금융지주,"2,397",3.73,OK
484880,SOL 금융지주플러스고배당,8,175330,JB금융지주,"1,334",3.20,OK
484880,SOL 금융지주플러스고배당,9,138040,메리츠금융지주,245,2.46,OK
484880,SOL 금융지주플러스고배당,10,139130,iM금융지주,"1,189",1.86,OK
0052D0,TIGER 코리아배당다우존스,1,175330,JB금융지주,"1,335",4.78,OK
0052D0,TIGER 코리아배당다우존스,2,081660,미스토홀딩스,803,4.64,OK
0052D0,TIGER 코리아배당다우존스,3,086790,하나금융지주,272,4.61,OK
0052D0,TIGER 코리아배당다우존스,4,005830,DB손해보험,219,4.46,OK
0052D0,TIGER 코리아배당다우존스,5,111770,영원무역,405,4.38,OK
0052D0,TIGER 코리아배당다우존스,6,138930,BNK금융지주,"1,854",4.30,OK
0052D0,TIGER 코리아배당다우존스,7,316140,우리금융지주,"1,065",4.25,OK
0052D0,TIGER 코리아배당다우존스,8,024110,기업은행,"1,564",4.23,OK
0052D0,TIGER 코리아배당다우존스,9,000810,삼성화재,50,4.09,OK
0052D0,TIGER 코리아배당다우존스,10,161390,한국타이어앤테크놀로지,456,4.06,OK
0080G0,KODEX 방산TOP10,1,047810,한국항공우주,"1,627",22.18,OK
0080G0,KODEX 방산TOP10,2,012450,한화에어로스페이스,228,20.27,OK
0080G0,KODEX 방산TOP10,3,064350,현대로템,"1,225",19.78,OK
0080G0,KODEX 방산TOP10,4,079550,LIG디펜스앤에어로스페이스,284,19.56,OK
0080G0,KODEX 방산TOP10,5,272210,한화시스템,"1,791",11.32,OK
0080G0,KODEX 방산TOP10,6,103140,풍산,685,4.09,OK
0080G0,KODEX 방산TOP10,7,189300,인텔리안테크,152,0.96,OK
0080G0,KODEX 방산TOP10,8,214430,아이쓰리시스템,147,0.83,OK
0080G0,KODEX 방산TOP10,9,484870,엠앤씨솔루션,279,0.68,OK
0080G0,KODEX 방산TOP10,10,347700,스피어,126,0.24,OK
472170,TIGER 미국테크TOP10채권혼합,1,302190,TIGER 중장기국채,120,-,OK
483320,ACE 엔비디아밸류체인액티브,1,005930,삼성전자,335,-,OK
483320,ACE 엔비디아밸류체인액티브,2,009150,삼성전기,30,-,OK
310960,TIGER 200TR,1,005930,삼성전자,"7,722",30.87,OK
310960,TIGER 200TR,2,000660,SK하이닉스,917,26.58,OK
310960,TIGER 200TR,3,402340,SK스퀘어,152,2.77,OK
310960,TIGER 200TR,4,009150,삼성전기,92,1.86,OK
310960,TIGER 200TR,5,005380,현대차,226,1.58,OK
310960,TIGER 200TR,6,105560,KB금융,504,1.47,OK
310960,TIGER 200TR,7,055550,신한지주,682,1.16,OK
310960,TIGER 200TR,8,000270,기아,405,0.91,OK
310960,TIGER 200TR,9,028260,삼성물산,160,0.91,OK
310960,TIGER 200TR,10,086790,하나금융지주,413,0.86,OK
0026S0,1Q 미국S&P500,,,,,,EMPTY_NO_TABLE
385550,RISE 단기채권알파액티브,,,,,,EMPTY_NO_TABLE
132030,KODEX 골드선물(H),,,,,,EMPTY_NO_TABLE
0046A0,TIGER 미국초단기(3개월이하)국채,,,,,,EMPTY_NO_TABLE
454780,KIWOOM 종합채권(AA-이상)액티브,1,419890,KIWOOM 단기채권ESG액티브,52,-,OK
454780,KIWOOM 종합채권(AA-이상)액티브,2,0135Y0,IBK 중기종합채권(AA-이상)액티브,31,-,OK
454780,KIWOOM 종합채권(AA-이상)액티브,3,167860,KIWOOM 국고채10년레버리지,28,-,OK
454780,KIWOOM 종합채권(AA-이상)액티브,4,496020,WON 전단채플러스액티브,31,-,OK
0052S0,1Q 미국S&P500미국채혼합50액티브,,,,,,EMPTY_NO_TABLE
475300,SOL 반도체전공정,1,036930,주성엔지니어링,"1,206",18.21,OK
475300,SOL 반도체전공정,2,240810,원익IPS,"1,466",15.14,OK
475300,SOL 반도체전공정,3,319660,피에스케이,892,13.62,OK
475300,SOL 반도체전공정,4,403870,HPSP,"2,950",10.23,OK
475300,SOL 반도체전공정,5,014680,한솔케미칼,408,8.78,OK
475300,SOL 반도체전공정,6,089970,브이엠,"1,025",8.17,OK
475300,SOL 반도체전공정,7,095610,테스,525,8.10,OK
475300,SOL 반도체전공정,8,084370,유진테크,632,8.01,OK
475300,SOL 반도체전공정,9,357780,솔브레인,193,4.93,OK
475300,SOL 반도체전공정,10,064760,티씨케이,231,4.39,OK
0038A0,KODEX 미국휴머노이드로봇,,,,,,EMPTY_NO_TABLE
496020,WON 전단채플러스액티브,,,,,,EMPTY_NO_TABLE
453870,TIGER 인도니프티50,,,,,,EMPTY_NO_TABLE
441680,TIGER 미국나스닥100커버드콜(합성),,,,,,EMPTY_NO_TABLE
279530,KODEX 고배당주,1,030000,제일기획,"8,742",9.35,OK
279530,KODEX 고배당주,2,029780,삼성카드,"3,168",8.63,OK
279530,KODEX 고배당주,3,005940,NH투자증권,"4,506",8.00,OK
279530,KODEX 고배당주,4,005830,DB손해보험,869,7.88,OK
279530,KODEX 고배당주,5,024110,기업은행,"5,520",6.65,OK
279530,KODEX 고배당주,6,001120,LX인터내셔널,"2,466",5.23,OK
279530,KODEX 고배당주,7,175330,JB금융지주,"3,120",4.98,OK
279530,KODEX 고배당주,8,081660,미스토홀딩스,"1,669",4.29,OK
279530,KODEX 고배당주,9,078930,GS,935,4.24,OK
279530,KODEX 고배당주,10,138930,BNK금융지주,"4,051",4.19,OK
469070,RISE AI&로봇,1,035420,NAVER,176,6.60,OK
469070,RISE AI&로봇,2,066570,LG전자,157,5.81,OK
469070,RISE AI&로봇,3,064400,LG씨엔에스,424,5.77,OK
469070,RISE AI&로봇,4,108490,로보티즈,138,5.67,OK
469070,RISE AI&로봇,5,277810,레인보우로보틱스,65,5.38,OK
469070,RISE AI&로봇,6,005380,현대차,59,5.23,OK
469070,RISE AI&로봇,7,454910,두산로보틱스,361,5.05,OK
469070,RISE AI&로봇,8,012330,현대모비스,48,4.67,OK
469070,RISE AI&로봇,9,204320,HL만도,491,4.66,OK
469070,RISE AI&로봇,10,058610,에스피지,264,3.63,OK
485540,KODEX 미국AI테크TOP10,,,,,,EMPTY_NO_TABLE
476760,ACE 미국30년국채액티브,,,,,,EMPTY_NO_TABLE
448630,RISE 삼성그룹Top3채권혼합,1,005930,삼성전자,876,-,OK
448630,RISE 삼성그룹Top3채권혼합,2,207940,삼성바이오로직스,103,-,OK
448630,RISE 삼성그룹Top3채권혼합,3,006400,삼성SDI,217,-,OK
473330,SOL 미국30년국채커버드콜(합성),,,,,,EMPTY_NO_TABLE
442570,RISE TDF2050액티브 적격,1,379780,RISE 미국S&P500,"9,124",-,OK
442570,RISE TDF2050액티브 적격,2,368590,RISE 미국나스닥100,"5,537",-,OK
442570,RISE TDF2050액티브 적격,3,385540,RISE 종합채권(A-이상)액티브,871,-,OK
442570,RISE TDF2050액티브 적격,4,385550,RISE 단기채권알파액티브,634,-,OK
442570,RISE TDF2050액티브 적격,5,148020,RISE 200,610,-,OK
442570,RISE TDF2050액티브 적격,6,481430,RISE 국고채10년액티브,454,-,OK
442570,RISE TDF2050액티브 적격,7,469060,RISE 미국반도체NYSE,"1,078",-,OK
442570,RISE TDF2050액티브 적격,8,385560,RISE KIS국고채30년Enhanced,315,-,OK
0111P0,1Q 미국나스닥100미국채혼합50액티브,,,,,,EMPTY_NO_TABLE
475080,KODEX 테슬라커버드콜채권혼합액티브,,,,,,EMPTY_NO_TABLE
270810,RISE 코스닥150,1,196170,알테오젠,67,7.75,OK
270810,RISE 코스닥150,2,086520,에코프로,162,4.95,OK
270810,RISE 코스닥150,3,247540,에코프로비엠,89,3.90,OK
270810,RISE 코스닥150,4,036930,주성엔지니어링,52,3.47,OK
270810,RISE 코스닥150,5,240810,원익IPS,54,2.46,OK
270810,RISE 코스닥150,6,319660,피에스케이,33,2.23,OK
270810,RISE 코스닥150,7,058470,리노공업,82,2.17,OK
270810,RISE 코스닥150,8,298380,에이비엘바이오,69,1.99,OK
270810,RISE 코스닥150,9,277810,레인보우로보틱스,13,1.97,OK
270810,RISE 코스닥150,10,039030,이오테크닉스,14,1.84,OK
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브,,,,,,EMPTY_NO_TABLE
0210A0,ACE K반도체TOP2+,1,000660,SK하이닉스,49,24.56,OK
0210A0,ACE K반도체TOP2+,2,005930,삼성전자,319,22.06,OK
0210A0,ACE K반도체TOP2+,3,402340,SK스퀘어,67,21.14,OK
0210A0,ACE K반도체TOP2+,4,009150,삼성전기,46,16.11,OK
0210A0,ACE K반도체TOP2+,5,420770,기가비스,170,7.48,OK
0210A0,ACE K반도체TOP2+,6,222800,심텍,181,5.32,OK
0210A0,ACE K반도체TOP2+,7,195870,해성디에스,51,0.81,OK
0210A0,ACE K반도체TOP2+,8,356860,티엘비,39,0.79,OK
0210A0,ACE K반도체TOP2+,9,323280,태성,79,0.75,OK
0210A0,ACE K반도체TOP2+,10,007810,코리아써키트,38,0.72,OK
471040,KoAct 글로벌AI&로봇액티브,1,000660,SK하이닉스,26,-,OK
471040,KoAct 글로벌AI&로봇액티브,2,005930,삼성전자,187,-,OK
471040,KoAct 글로벌AI&로봇액티브,3,009150,삼성전기,33,-,OK
471040,KoAct 글로벌AI&로봇액티브,4,095610,테스,100,-,OK
471040,KoAct 글로벌AI&로봇액티브,5,356860,티엘비,44,-,OK
245710,ACE 베트남VN30(합성),,,,,,EMPTY_NO_TABLE
0053L0,TIGER 차이나휴머노이드로봇,,,,,,EMPTY_NO_TABLE
433330,SOL 미국S&P500,,,,,,EMPTY_NO_TABLE
481190,SOL 미국테크TOP10,,,,,,EMPTY_NO_TABLE
489030,PLUS 고배당주위클리커버드콜,1,024110,기업은행,758,4.95,OK
489030,PLUS 고배당주위클리커버드콜,2,005830,DB손해보험,100,4.91,OK
489030,PLUS 고배당주위클리커버드콜,3,005940,NH투자증권,506,4.87,OK
489030,PLUS 고배당주위클리커버드콜,4,316140,우리금융지주,481,4.63,OK
489030,PLUS 고배당주위클리커버드콜,5,086790,하나금융지주,104,4.26,OK
489030,PLUS 고배당주위클리커버드콜,6,000270,기아,96,4.25,OK
489030,PLUS 고배당주위클리커버드콜,7,029780,삼성카드,286,4.22,OK
489030,PLUS 고배당주위클리커버드콜,8,030000,제일기획,691,4.00,OK
489030,PLUS 고배당주위클리커버드콜,9,016360,삼성증권,114,3.83,OK
489030,PLUS 고배당주위클리커버드콜,10,030200,KT,227,3.69,OK
461490,RISE 글로벌자산배분액티브,1,379780,RISE 미국S&P500,"7,907",26.00,OK
461490,RISE 글로벌자산배분액티브,2,273130,KODEX 종합채권(AA-이상)액티브,"1,164",17.12,OK
461490,RISE 글로벌자산배분액티브,3,385540,RISE 종합채권(A-이상)액티브,"1,106",15.24,OK
461490,RISE 글로벌자산배분액티브,4,451540,TIGER 종합채권(AA-이상)액티브,"2,040",14.42,OK
461490,RISE 글로벌자산배분액티브,5,0072R0,TIGER KRX금현물,"6,990",12.02,OK
461490,RISE 글로벌자산배분액티브,6,455890,RISE 머니마켓액티브,775,5.73,OK
461490,RISE 글로벌자산배분액티브,7,360750,TIGER 미국S&P500,"1,001",3.79,OK
461490,RISE 글로벌자산배분액티브,8,379800,KODEX 미국S&P500,500,1.72,OK
461490,RISE 글로벌자산배분액티브,9,411060,ACE KRX금현물,274,0.99,OK
461490,RISE 글로벌자산배분액티브,10,426020,TIME 미국S&P500액티브,65,0.31,OK
283580,KODEX 차이나CSI300,,,,,,EMPTY_NO_TABLE
190620,ACE 단기통안채,,,,,,EMPTY_NO_TABLE
423170,SOL 글로벌AI반도체탑픽액티브,1,005930,삼성전자,995,-,OK
423170,SOL 글로벌AI반도체탑픽액티브,2,000660,SK하이닉스,127,-,OK
423170,SOL 글로벌AI반도체탑픽액티브,3,058470,리노공업,140,-,OK
157500,TIGER 증권,1,071050,한국금융지주,345,26.92,OK
157500,TIGER 증권,2,006800,미래에셋증권,"1,577",20.77,OK
157500,TIGER 증권,3,016360,삼성증권,508,18.20,OK
157500,TIGER 증권,4,039490,키움증권,127,13.53,OK
157500,TIGER 증권,5,005940,NH투자증권,"1,222",12.53,OK
157500,TIGER 증권,6,003540,대신증권,214,1.85,OK
157500,TIGER 증권,7,001720,신영증권,34,1.70,OK
157500,TIGER 증권,8,003530,한화투자증권,897,1.34,OK
157500,TIGER 증권,9,001510,SK증권,"1,451",1.09,OK
